,Price,Area,Price Per Area,Beds,Baths,Street,City,State,Broker,Month,Day,Year
15,3795000.0,2680.0,1416.044776119403,3.0,3.0,15 Susan Gale Ct,Menlo Park,CA,NaN,6,5,2018
16,3942500.0,2818.0,1399.041873669269,5.0,4.0,101 Hillside Ave,Menlo Park,CA,Coldwell Banker Residential Brokerage - Menlo Park,6,5,2018
17,4995000.0,4420.0,1130.0904977375565,3.0,5.0,927 Continental Dr,Menlo Park,CA,Coldwell Banker Residential Brokerage - Menlo Park,6,5,2018
18,6850000.0,7295.0,938.9993145990404,5.0,7.0,930 Berkeley Ave,Menlo Park,CA,NaN,6,5,2018
19,1838000.0,3118.0,589.4804361770366,7.0,3.0,550 Market Pl,Menlo Park,CA,NaN,6,5,2018
20,2495000.0,2780.0,897.4820143884892,2.0,3.0,8 Mansion Ct # 722,Menlo Park,CA,NaN,6,5,2018
21,2999000.0,1850.0,1621.081081081081,2.0,2.0,1330 University Dr APT 81,Menlo Park,CA,Yaeger Residential Brokerage,6,5,2018
0,998000.0,1144.0,872.3776223776224,2.0,1.0,440 Cesano Ct APT 114,Palo Alto,CA,NaN,6,5,2018
1,2698000.0,1765.0,1528.6118980169972,3.0,2.0,3618 Louis Rd,Palo Alto,CA,NaN,6,5,2018
2,1788000.0,1329.0,1345.372460496614,3.0,2.0,433 Monroe Dr,Palo Alto,CA,Deleon Realty,6,5,2018
3,1795000.0,1329.0,1350.6395786305493,3.0,2.0,3931 Park Blvd,Palo Alto,CA,Coldwell Banker Residential Brokerage - Menlo Park,6,5,2018
4,3898000.0,2625.0,1484.952380952381,4.0,4.0,3687 Bryant St,Palo Alto,CA,NaN,6,5,2018
5,3999888.0,3178.0,1258.6179987413468,5.0,5.0,490 Loma Verde Ave,Palo Alto,CA,NaN,6,5,2018
6,2589000.0,897.0,2886.28762541806,2.0,1.0,128 Middlefield Rd,Palo Alto,CA,NaN,6,5,2018
7,6395000.0,3416.0,1872.0725995316159,5.0,5.0,161 Bryant St,Palo Alto,CA,Golden Gate Sotheby's International Realty,6,5,2018
8,2798000.0,1754.0,1595.2109464082098,4.0,2.0,3519 Ross Rd,Palo Alto,CA,NaN,6,5,2018
9,2998000.0,2298.0,1304.6127067014795,4.0,3.0,633 Channing Ave,Palo Alto,CA,NaN,6,5,2018
10,1888888.0,1337.0,1412.7808526551983,3.0,2.0,325 Fernando Ave,Palo Alto,CA,NaN,6,5,2018
11,10888000.0,6068.0,1794.3309162821358,7.0,7.0,1565 Edgewood Dr,Palo Alto,CA,Deleon Realty,6,5,2018
12,1828000.0,1392.0,1313.2183908045977,2.0,2.5,707 Webster St,Palo Alto,CA,Vendre Properties,6,5,2018
13,3875000.0,2778.0,1394.8884089272858,5.0,4.0,2011 Park Blvd,Palo Alto,CA,NaN,6,5,2018
14,4998000.0,5292.0,944.4444444444445,5.0,5.0,3513 Waverley St,Palo Alto,CA,Pacific Union International Inc.,6,5,2018
15,13998000.0,7413.0,1888.3043302306758,5.0,5.0,4174 Oak Hill Ave,Palo Alto,CA,NaN,6,5,2018
16,7988000.0,4448.0,1795.863309352518,5.0,4.0,1818 Bryant St,Palo Alto,CA,Deleon Realty,6,5,2018
17,5998000.0,2475.0,2423.4343434343436,5.0,3.0,1239 Martin Ave,Palo Alto,CA,NaN,6,5,2018
18,3500000.0,1001.0,3496.5034965034965,2.0,1.0,2135 Emerson St,Palo Alto,CA,Prochnow Realtors,6,5,2018
19,1478000.0,1135.0,1302.2026431718061,2.0,2.0,410 Sheridan Ave APT 455,Palo Alto,CA,NaN,6,5,2018
20,3648000.0,2830.0,1289.0459363957598,5.0,3.0,124 Lundy Ln,Palo Alto,CA,Pacific Union International Inc.,6,5,2018
21,1698000.0,1826.0,929.9014238773275,3.0,3.0,444 San Antonio Rd APT 1B,Palo Alto,CA,NaN,6,5,2018
22,7988000.0,3376.0,2366.1137440758293,5.0,5.0,1117 Hamilton Ave,Palo Alto,CA,Deleon Realty,6,5,2018
23,1548000.0,1263.0,1225.6532066508314,2.0,2.0,500 Fulton St APT 104,Palo Alto,CA,Sean Proctor Real Estate,6,5,2018
24,2498000.0,1603.0,1558.3281347473487,4.0,3.0,248 Whitclem Dr,Palo Alto,CA,Golden Gate Sotheby's International Realty,6,5,2018
2,2998000.0,2312.0,1296.712802768166,5.0,4.0,794 Los Robles Ave,Palo Alto,CA,Sereno Group,6,5,2018
5,4500000.0,3487.0,1290.5075996558646,5.0,4.0,152 Melville Ave,Palo Alto,CA,Golden Gate Sotheby's International Realty,6,5,2018
7,7798000.0,3131.0,2490.578090067071,4.0,4.0,1301 Hamilton Ave,Palo Alto,CA,NaN,6,5,2018
8,6995000.0,7555.0,925.8769027134348,6.0,7.0,931 Laurel Glen Dr,Palo Alto,CA,NaN,6,5,2018
9,7290000.0,6260.0,1164.5367412140574,4.0,5.0,976 Laurel Glen Dr,Palo Alto,CA,NaN,6,5,2018
10,1499000.0,1354.0,1107.0901033973412,2.0,2.0,555 Byron St APT 207,Palo Alto,CA,NaN,6,5,2018
11,10988000.0,7743.0,1419.0882087046364,5.0,6.0,1535 Edgewood Dr,Palo Alto,CA,NaN,6,5,2018
12,4998000.0,3503.0,1426.777048244362,5.0,7.0,931 Clara Dr,Palo Alto,CA,DPL Real Estate,6,5,2018
13,7800000.0,3827.0,2038.149986934936,5.0,5.0,1437 Hamilton Ave,Palo Alto,CA,NaN,6,5,2018
14,2590000.0,1245.0,2080.3212851405624,3.0,1.0,280 Matadero Ave,Palo Alto,CA,NaN,6,5,2018
15,8950000.0,5675.0,1577.092511013216,4.0,5.0,1441 Edgewood Dr,Palo Alto,CA,NaN,6,5,2018
16,4380000.0,3080.0,1422.077922077922,4.0,2.0,1099 Los Robles Ave,Palo Alto,CA,NaN,6,5,2018
17,1695000.0,1589.0,1066.708621774701,2.0,2.0,555 Byron St APT 304,Palo Alto,CA,NaN,6,5,2018
18,1999000.0,1721.0,1161.5339918651946,3.0,1.0,1031 Embarcadero Rd,Palo Alto,CA,Better Homes and Gardens Real Estate Ventura Barnett Properties,6,5,2018
0,1995000.0,1088.0,1833.639705882353,3.0,2.0,992 Boranda Ave,Mountain View,CA,Sereno Group,6,5,2018
1,1731000.0,1732.0,999.4226327944573,3.0,4.0,2276 Mora Pl BLDG 5,Mountain View,CA,NaN,6,5,2018
2,1717990.0,1884.0,911.8842887473461,4.0,4.0,129 Orbit Way,Mountain View,CA,NaN,6,5,2018
3,998888.0,1206.0,828.2653399668325,2.0,2.0,2111 Latham St APT 309,Mountain View,CA,NaN,6,5,2018
4,649000.0,827.0,784.7642079806529,1.0,1.0,1930 Mount Vernon Ct APT 2,Mountain View,CA,NaN,6,5,2018
5,1680650.0,1674.0,1003.9725209080048,4.0,4.0,97 Fairchild Dr,Mountain View,CA,Taylor Morrison Services Inc,6,5,2018
6,1352610.0,1122.0,1205.5347593582887,2.0,3.0,649 Cinnamon Cir,Mountain View,CA,Taylor Morrison Services Inc,6,5,2018
7,998000.0,998.0,1000.0,2.0,2.0,905 W Middlefield Rd APT 909,Mountain View,CA,NaN,6,5,2018
8,285000.0,1455.0,195.8762886597938,3.0,2.0,1075 Space Park Way SPC 358,Mountain View,CA,Alliance Manufactured Homes,6,5,2018
9,998888.0,1199.0,833.1009174311927,2.0,2.0,13 Morning Sun Ct,Mountain View,CA,NaN,6,5,2018
10,229000.0,960.0,238.54166666666666,2.0,2.0,191 E El Camino Real SPC 299,Mountain View,CA,Pams Homes,6,5,2018
11,999888.0,1206.0,829.094527363184,2.0,2.0,49 Showers Dr APT N168,Mountain View,CA,NaN,6,5,2018
12,2395000.0,2667.0,898.0127484064492,4.0,4.0,575 Boranda Ct,Mountain View,CA,Realty World - Kevin F. Garvey,6,5,2018
13,1198000.0,1401.0,855.1034975017844,2.0,3.0,25 Sherland Ave # B,Mountain View,CA,NaN,6,5,2018
14,1998000.0,1322.0,1511.3464447806355,3.0,2.0,1759 Begen Ave,Mountain View,CA,NaN,6,5,2018
15,2788000.0,2174.0,1282.4287028518859,5.0,4.0,1806 Limetree Ln,Mountain View,CA,NaN,6,5,2018
16,1195000.0,1236.0,966.8284789644013,2.0,3.0,446 Bedford Loop,Mountain View,CA,Coldwell Banker Residential Brokerage - Cupertino,6,5,2018
17,1448000.0,1580.0,916.4556962025316,3.0,3.0,2034 San Luis Ave APT 5,Mountain View,CA,Sereno Group,6,5,2018
18,749000.0,894.0,837.807606263982,2.0,1.0,280 Easy St APT 414,Mountain View,CA,Coldwell Banker Residential Brokerage - Palo Alto Downtown,6,5,2018
19,998000.0,998.0,1000.0,2.0,2.0,905 W Middlefield Rd APT 992,Mountain View,CA,Better Homes and Gardens Real Estate J.F. Finnegan Realtors,6,5,2018
20,1998000.0,1703.0,1173.2237228420433,3.0,2.0,1294 Cuernavaca Circulo,Mountain View,CA,NaN,6,5,2018
0,1425000.0,1594.0,893.9774153074028,2.0,3.0,469 Kasra Dr,Mountain View,CA,KW Silicon City,6,5,2018
1,2850000.0,2350.0,1212.7659574468084,4.0,2.0,1618 Hollingsworth Dr,Mountain View,CA,Realty World - Villa California,6,5,2018
2,369000.0,1458.0,253.08641975308643,3.0,2.0,325 Sylvan Ave SPC 83,Mountain View,CA,Alliance Manufactured Homes,6,5,2018
3,299000.0,1160.0,257.7586206896552,2.0,2.0,325 Sylvan Ave SPC 28,Mountain View,CA,Pams Homes,6,5,2018
4,331000.0,1680.0,197.02380952380952,3.0,2.0,433 Sylvan Ave SPC 82,Mountain View,CA,Alliance Manufactured Homes,6,5,2018
5,229000.0,1040.0,220.19230769230768,3.0,2.0,433 Sylvan Ave SPC 101,Mountain View,CA,Alliance Manufactured Homes,6,5,2018
6,219000.0,1040.0,210.57692307692307,2.0,2.0,325 Sylvan Ave SPC 80,Mountain View,CA,Alliance Manufactured Homes,6,5,2018
7,128999.0,624.0,206.72916666666666,2.0,1.0,2855 Senter Rd SPC 41,San Jose,CA,Intero Real Estate Services,6,5,2018
8,925000.0,1012.0,914.0316205533596,2.0,2.0,183 Del Medio Ave APT 302,Mountain View,CA,Sereno Group,6,5,2018
9,1200000.0,1084.0,1107.0110701107012,3.0,2.0,98 Flynn Ave APT A,Mountain View,CA,NaN,6,5,2018
10,1970000.0,1053.0,1870.8452041785374,3.0,1.0,372 Farley St,Mountain View,CA,NaN,6,5,2018
11,1970000.0,832.0,2367.7884615384614,3.0,1.0,394 Farley St,Mountain View,CA,NaN,6,5,2018
12,748000.0,662.0,1129.9093655589124,1.0,1.0,505 Cypress Point Dr UNIT 94,Mountain View,CA,Better Homes and Gardens Real Estate J.F. Finnegan Realtors,6,5,2018
13,1995000.0,1314.0,1518.2648401826484,3.0,2.0,1128 Phyllis Ave,Mountain View,CA,Sereno Group,6,5,2018
14,3700000.0,1290.0,2868.217054263566,3.0,2.0,1107 High School Way,Mountain View,CA,"Reza Khan, Broker",6,5,2018
0,2998000.0,2195.0,1365.8314350797266,4.0,3.0,520 Benvenue Ave,Los Altos,CA,NaN,6,5,2018
1,2998000.0,2266.0,1323.036187113857,4.0,3.0,360 Lunada Dr,Los Altos,CA,NaN,6,5,2018
2,2548000.0,1424.0,1789.3258426966293,4.0,3.0,837 Berry Ave,Los Altos,CA,NaN,6,5,2018
3,2595000.0,1598.0,1623.9048811013768,3.0,3.0,462 Panchita Way,Los Altos,CA,Realty World - Showcase Properties,6,5,2018
4,3995000.0,2172.0,1839.318600368324,3.0,2.0,119 Coronado Ave,Los Altos,CA,Sereno Group,6,5,2018
5,5700000.0,4060.0,1403.9408866995075,4.0,4.0,295 Covington Rd,Los Altos,CA,NaN,6,5,2018
6,2880000.0,1498.0,1922.5634178905207,3.0,2.0,260 Hawthorne Ave,Los Altos,CA,Homeland Mortgage and Real Estate,6,5,2018
7,6495000.0,4300.0,1510.4651162790697,5.0,5.0,290 Quinnhill Rd,Los Altos,CA,Sereno Group,6,5,2018
8,1858000.0,1406.0,1321.4793741109531,2.0,2.0,396 1st St # 13,Los Altos,CA,NaN,6,5,2018
9,3799800.0,3395.0,1119.2341678939617,5.0,5.0,300 Cuesta Dr,Los Altos,CA,O Homez Inc,6,5,2018
10,2099000.0,1840.0,1140.7608695652175,2.0,2.0,26 Deep Well Ln,Los Altos,CA,NaN,6,5,2018
11,5880000.0,5600.0,1050.0,5.0,7.0,168 Loucks Ave,Los Altos,CA,NaN,6,5,2018
12,16788000.0,9677.0,1734.8351761909682,6.0,11.0,10718 Mora Dr,Los Altos,CA,The Agency,6,5,2018
13,3198000.0,2089.0,1530.8760172331258,4.0,2.0,1274 Saint Mark Ct,Los Altos,CA,Benson Real Estate,6,5,2018
14,2698000.0,1912.0,1411.0878661087866,3.0,3.0,339 Hawthorne Ave,Los Altos,CA,Sereno Group,6,5,2018
15,3298000.0,2665.0,1237.5234521575985,4.0,3.0,2 Yerba Buena Ave,Los Altos,CA,Pacific Union International Inc.,6,5,2018
16,3600000.0,3527.0,1020.6974766090161,5.0,5.0,934 Riverside Dr,Los Altos,CA,NaN,6,5,2018
17,3698000.0,1763.0,2097.560975609756,4.0,2.0,219 Portola Ct,Los Altos,CA,NaN,6,5,2018
18,7100000.0,5150.0,1378.6407766990292,6.0,8.0,1530 Arbor Ave,Los Altos,CA,NaN,6,5,2018
19,4699999.0,4450.0,1056.1795505617977,5.0,6.0,780 S El Monte Ave,Los Altos,CA,Realty World - Alliance,6,5,2018
20,3500000.0,3378.0,1036.1160449970396,3.0,5.0,10999 Terry Way,Los Altos,CA,Sereno Group,6,5,2018
21,2988000.0,763.0,3916.1205766710355,2.0,1.0,600 Palm Ave,Los Altos,CA,Coldwell Banker Residential Brokerage - Los Altos,6,5,2018
22,6800000.0,3985.0,1706.3989962358846,5.0,4.0,830 Arroyo Rd,Los Altos,CA,Sereno Group,6,5,2018
23,3800000.0,3132.0,1213.2822477650063,3.0,3.0,1551 Julie Ln,Los Altos,CA,CENTURY 21 Lad Realty,6,5,2018
